q301,q302,q303_1,q303_10,q303_11,q303_2,q303_3,q303_4,q303_5,q303_6,q303_7,q303_8,q303_9,q308a,q308b,q308c,q308d,q308e,q309a,q309b,q316,q317,q318a,q320a,q320c,q320d,q321a,q321b,q321c,q321d,q321e,q321f,q322a,q322b,q322c,q322c_new,q322d_new,q322f,q324a,q324b,q324c,q324d,q325a,q325b,q325c,q325d,q325e_new,q325f_new,q326,q327a,q327c,q327d,q327e,q328b,q328d,q328e,q328f,q331a,q331b,q331c,q332a,q332b,q332c,q332e,q334A,q334B,q334C,q334D,q334E,q334F,q335,q401,q414A,q414B,q414C,q414D,q414E,q415a,q415b,q415c,q415d,q416,q417_a,q417_b,q417_c,q417_d,q417_e,q417a_1,q417a_2,q417a_3,q417a_4,q417a_5,q417a_6,q417a_7,q417a_8,q418a,q422a,q422b,q422c,q422d,q422e,q422f,q422g,q422h,q426_1,q426_2,q426_3,q426_4,q426_5,q427_a,q427_b,q427_c,q427_d,qapp_dtrmp,children,edloan,educ,employ,gender,hadjob,hispanic,ideo5,immstat,income,industryclass,investor,marstat,metro,newsint,ownhome,pew_bornagain,pew_churatd,pew_prayer,pew_religimp,pid3,pid7,race,religion,sexuality,trans,union,urbancity,votereg,age,health_ins,military,abbr,state,dem_agree,gop_agree,econ,social,inc3,st_type,fname,lname,loc,cutout
5,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,4,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,6,6,2,6,6,1,5,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,5,5,1,2,1,1,5,3,1,1,3,3,1,1,1,1,4,1,2,3,1,1,,2,2,5,8,10,2,1,WEST PALM BEACH-FT. PIERCE,2,2,1,2,1,1,1,2,2,1,1,2,3,2,1,46,employer,no,FL,Florida,0.59375,0.421875,0,-0.42857142857142855,$$,purple,Richard,Hill,a suburb of West Palm Beach,Q
2,2,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,8,8,1,8,8,1,5,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,2,2,1,2,,2,1,5,5,18,2,1,SALISBURY,2,1,1,2,4,1,1,1,2,1,1,2,3,2,1,60,employer,no,MD,Maryland,0.59375,0.296875,-0.02857142857142857,-0.17857142857142858,$$,blue,Jennifer,Pearson,a suburb of Salisbury,s
1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,4,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,5,6,6,1,6,5,2,5,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,3,3,2,4,1,5,4,2,4,2,1,2,1,2,2,3,3,1,2,2,3,1,1,,2,4,5,8,6,2,1,KANSAS CITY,1,1,2,6,6,3,2,6,1,1,1,2,1,4,1,47,employer,no,MO,Missouri,0.328125,0.640625,0,0.35714285714285715,$$,red,Edward,McDonald,"Kansas City, Missouri",T
2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,2,4,5,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,7,6,1,7,4,3,5,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,5,4,2,2,5,4,2,3,2,1,2,2,3,3,3,3,4,0,2,3,1,1,,2,1,5,3,7,2,5,CHAMPAIGN&SPRNGFLD-DECATUR,1,1,2,6,7,4,1,1,1,9,3,2,2,4,1,29,no,no,IL,Illinois,0.59375,0.421875,-0.14285714285714285,-0.14285714285714285,$,blue,Terry,Robinson,"Champaign, Illinois",V
5,5,2,2,2,2,2,1,2,2,2,2,2,4,4,4,4,4,1,1,1,2,0,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,7,7,1,7,7,1,5,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,3,5,1,2,1,2,1,4,2,3,4,5,4,0,2,2,6,2,2,2,1,1,3,,2,1,TAMPA-ST. PETE (SARASOTA),4,2,2,4,3,2,1,1,3,2,1,2,3,2,1,52,medicare,family_serving,FL,Florida,0.609375,0.328125,0.14285714285714285,-0.25,$,purple,Megan,Padilla,a suburb of Tampa,h
4,2,2,1,2,2,2,2,2,2,1,2,2,5,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,6,6,3,6,6,3,5,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,4,3,2,3,2,2,5,3,5,4,4,3,3,3,2,3,5,0,2,2,2,2,,2,2,5,11,22,1,5,CINCINNATI,2,2,2,3,3,2,1,2,2,1,4,2,3,2,1,26,purchased,family_veteran,OH,Ohio,0.59375,0.375,-0.02857142857142857,-0.5714285714285714,$$,purple,Cynthia,Elliott,a suburb of Cincinnati,c
3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,7,8,3,7,5,1,5,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,5,2,5,1,1,5,1,1,3,3,1,3,3,3,4,4,1,2,6,2,1,,2,3,5,13,19,1,1,AUSTIN,1,1,2,6,7,4,1,1,1,11,1,2,3,1,1,74,medicare,veteran,TX,Texas,0.859375,0.15625,-0.4857142857142857,-0.9285714285714286,$$$,red,Robert,Ellison,"Austin, Texas",W
1,3,1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,5,6,6,1,4,4,2,5,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,3,4,2,4,2,3,3,3,4,2,2,2,2,2,2,3,4,2,2,2,3,1,1,,2,5,5,13,9,1,1,SAVANNAH,1,1,1,5,6,2,3,5,1,1,1,2,3,2,1,50,employer,veteran,GA,Georgia,0.21875,0.78125,0.2571428571428571,0.75,$$$,red,Arthur,Franklin,a suburb of Savannah,F
3,2,1,2,1,2,2,2,2,2,1,2,2,4,3,3,2,5,4,4,2,,0,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,4,5,7,3,6,6,1,,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,4,2,4,4,2,3,2,2,3,4,1,2,3,3,4,0,2,5,1,2,,2,1,3,6,19,1,1,KANSAS CITY,2,2,2,4,6,2,1,2,4,2,1,2,3,2,2,31,no,no,KS,Kansas,0.59375,0.421875,0,-0.35714285714285715,$$,red,Rose,Chan,a suburb of Kansas City,r
2,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,3,6,6,2,6,4,1,5,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,4,3,4,3,2,3,3,,1,1,3,2,3,2,2,2,4,0,2,3,8,1,1,2,2,4,5,11,1,5,WEST PALM BEACH-FT. PIERCE,1,3,1,6,1,3,1,1,1,1,1,2,3,2,1,37,no,family_veteran,FL,Florida,0.640625,0.328125,-0.2,-0.39285714285714285,$$,purple,Robert,Marshall,a suburb of West Palm Beach,J
2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,3,3,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,4,1,5,4,2,5,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,4,2,2,5,2,4,4,2,4,3,3,2,1,3,3,3,3,2,1,1,5,1,2,,2,4,5,9,14,1,1,ORLANDO-DAYTONA BCH-MELBRN,2,2,1,2,3,1,2,7,1,4,1,2,3,3,1,27,employer,family_serving,FL,Florida,0.203125,0.765625,0.5142857142857142,0.6071428571428571,$$,purple,Virginia,Chandler,"Orlando, Florida",s
3,2,2,2,2,2,2,2,2,2,1,2,2,4,4,5,2,3,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,4,7,3,7,6,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,5,5,1,5,1,1,5,1,1,1,4,1,2,2,3,3,4,0,1,4,2,1,,2,1,5,9,9,2,5,"\""WASHINGTON",1,2,2,6,7,4,1,1,1,9,3,2,3,1,1,27,no,family_veteran,VA,Virginia,0.9375,0.140625,-0.7142857142857143,-0.7857142857142857,$$,purple,Matthew,Rivers,"Washington, DC",N
2,4,2,2,2,2,2,2,2,2,1,2,2,4,4,4,2,4,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,8,3,7,7,1,5,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,4,3,4,2,2,5,1,2,2,2,2,,3,2,3,4,0,2,4,2,2,,2,1,4,7,21,1,1,CHARLOTTESVILLE,1,1,2,6,6,3,1,1,1,11,1,2,3,4,1,61,employer,family_veteran,VA,Virginia,0.796875,0.203125,-0.5714285714285714,-0.8214285714285714,$$,purple,Emma,Rice,"Charlottesville, Virginia",e
3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,3,5,5,4,4,2,,0,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,2,4,8,8,8,8,8,1,,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,5,3,2,2,5,2,1,3,3,3,3,3,4,3,4,0,2,2,1,1,,2,3,4,2,9,2,5,NASHVILLE,4,2,2,5,6,3,3,4,6,11,1,2,3,2,2,23,no,no,TN,Tennessee,0.578125,0.4375,-0.05714285714285714,-0.2857142857142857,$,red,Charles,Hicks,a suburb of Nashville,G
3,4,2,2,2,1,2,2,2,2,1,2,2,3,3,3,1,2,1,1,1,3,0,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,5,4,5,3,6,5,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,4,2,1,4,1,3,4,2,2,3,3,3,1,3,4,4,4,2,0,2,3,8,1,1,2,3,5,2,,2,5,"\""WASHINGTON",2,1,2,6,7,3,3,5,1,1,1,2,3,2,1,22,employer,no,MD,Maryland,0.578125,0.421875,-0.42857142857142855,0.07142857142857142,$,blue,Justin,Hutchinson,"a suburb of Washington, DC",Z
3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,1,1,1,2,0,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,3,4,4,4,5,5,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,3,3,4,2,1,1,1,1,2,3,3,2,3,2,2,4,1,1,5,7,2,2,2,3,5,7,,2,1,BIRMINGHAM (ANN AND TUSC),2,1,1,2,1,1,1,2,2,1,1,2,3,2,1,45,medicaid,no,AL,Alabama,0.578125,0.421875,-0.05714285714285714,-0.03571428571428571,$$,red,Mary,Lyons,a suburb of Birmingham,e
1,3,2,2,2,2,2,2,2,2,2,2,2,1,4,3,4,4,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,7,4,4,1,2,1,2,5,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,5,3,1,5,1,5,5,1,5,5,5,2,5,4,4,3,5,1,3,2,2,5,1,1,2,5,5,3,12,1,1,QUINCY-HANNIBAL-KEOKUK,2,1,2,1,1,1,3,4,1,2,1,2,2,4,1,56,medicaid,veteran,IL,Illinois,0.15625,0.734375,0.6571428571428571,0.6428571428571429,$,blue,James,Solomon,"Quincy, Illinois",X
2,3,2,2,2,1,2,2,2,2,2,2,2,5,5,5,5,5,4,4,3,,0,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,,,,,,,,1,2,2,1,8,8,8,8,8,8,3,,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,4,3,2,4,4,2,2,2,2,3,3,2,3,3,2,5,3,2,1,4,2,2,2,6,5,1,,2,3,MINNEAPOLIS-ST. PAUL,4,1,2,6,3,3,5,4,1,2,1,2,3,4,2,52,medicaid,no,MN,Minnesota,0.40350877192982454,0.6140350877192983,-0.02857142857142857,0.25,$,blue,Melissa,Chambers,"Minneapolis, Minnesota",g
2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,3,3,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,5,8,3,7,6,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,5,3,2,5,1,2,5,1,1,1,2,1,3,3,3,3,4,3,1,6,1,2,,2,1,4,12,19,2,1,,1,1,2,6,6,4,1,1,1,11,1,2,2,4,1,76,employer,family_veteran,MA,Massachusetts,0.9375,0.171875,-0.6285714285714286,-0.7857142857142857,$$$,blue,Heather,Hunt,a rural area of Massachusetts,b
3,4,2,1,2,2,2,2,2,2,1,2,1,4,3,4,3,3,4,1,1,2,4,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,3,8,5,1,7,6,1,5,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,4,2,4,1,1,5,3,2,1,2,2,3,3,4,4,4,0,2,4,1,2,,2,3,5,8,19,2,5,NORFOLK-PORTSMTH-NEWPT NWS,2,1,2,4,1,1,1,2,2,1,1,2,3,1,1,36,employer,family_veteran,VA,Virginia,0.703125,0.25,-0.2571428571428571,-0.5,$$,purple,Mary,Randall,"Norfolk, Virginia",n
1,3,2,1,2,2,2,2,2,2,2,2,2,1,3,2,3,3,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,4,5,4,1,3,3,2,5,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,5,2,2,5,2,4,5,4,4,3,5,3,3,4,4,4,4,1,1,2,2,5,1,1,2,4,4,7,10,1,1,GRAND RAPIDS-KALMZOO-B.CRK,1,1,2,6,6,3,3,4,1,2,1,2,2,4,1,63,employer,family_veteran,MI,Michigan,0.234375,0.671875,0.37142857142857144,0.5714285714285714,$$,blue,David,Stuart,"Grand Rapids, Michigan",X
4,3,2,2,2,1,2,2,2,2,2,2,2,4,2,4,4,4,4,3,2,,0,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,7,5,1,6,6,7,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,5,2,5,1,2,5,1,3,1,1,3,1,3,4,3,3,4,2,2,1,4,1,1,2,3,4,1,10,2,1,FRESNO-VISALIA,2,2,2,4,3,1,3,3,3,12,1,2,3,3,2,29,medicaid,family_veteran,CA,California,0.578125,0.421875,-0.2,0.03571428571428571,$,blue,Jesse,Trevino,"Fresno, California",I
1,3,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,,4,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,7,7,7,7,7,7,2,5,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,3,5,5,2,4,1,1,5,4,3,2,2,3,1,2,1,2,2,3,2,1,,2,5,5,7,1,2,1,SIOUX FALLS(MITCHELL),1,1,1,1,1,1,2,7,1,1,1,2,3,4,2,24,medicaid,no,SD,South Dakota,0.40625,0.5625,0.08571428571428572,0.25,$$,red,Michael,Houston,"Sioux Falls, South Dakota",R
1,3,2,2,2,2,2,2,2,2,2,2,2,1,4,1,5,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,7,6,7,1,6,4,2,5,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,5,5,4,5,1,5,5,1,4,2,1,1,2,2,2,3,3,1,1,2,3,5,2,1,2,5,5,11,16,1,1,KANSAS CITY,1,1,1,4,6,3,2,7,1,1,1,2,3,4,1,65,employer,family_veteran,MO,Missouri,0.296875,0.71875,0.4857142857142857,0.5,$$,red,Beverly,Bowers,"Kansas City, Missouri",m
3,2,2,2,2,2,2,2,2,2,2,1,2,4,4,4,4,4,1,1,1,3,0,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,4,6,8,3,5,4,3,5,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,3,3,3,3,3,3,4,3,3,3,3,3,1,2,3,3,0,2,2,1,2,,2,3,5,3,22,2,5,WICHITA-HUTCHINSON PLUS,1,2,2,6,7,4,3,4,6,9,1,2,3,3,1,36,employer,family_veteran,KS,Kansas,0.4375,0.515625,0.14285714285714285,0.21428571428571427,$,red,Sophia,Matthews,"Wichita, Kansas",d
2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,4,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,6,4,1,2,5,4,3,5,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,2,3,3,2,3,3,3,2,2,2,2,3,3,5,0,2,2,5,2,2,2,5,5,1,9,2,5,PITTSBURGH,1,2,1,5,2,1,1,2,1,1,1,2,3,1,1,75,medicaid,no,PA,Pennsylvania,0.46875,0.59375,-0.2857142857142857,0.4642857142857143,$,purple,Sarah,Walsh,"Pittsburgh, Pennsylvania",h
2,4,2,2,2,2,2,1,2,2,2,2,2,4,4,3,2,3,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,4,8,3,8,6,1,5,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,4,3,2,2,3,2,4,3,2,2,3,1,1,2,2,3,4,1,2,5,5,1,1,2,2,5,5,14,1,3,CINCINNATI,2,1,2,4,2,3,1,2,1,12,1,2,2,2,1,66,medicare,family_veteran,OH,Ohio,0.84375,0.25,-0.6571428571428571,-0.6428571428571429,$$,purple,George,Weaver,a suburb of Cincinnati,H
3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,7,4,7,5,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,5,1,4,1,2,5,3,1,1,3,2,2,2,4,3,4,1,1,4,1,1,,2,2,5,8,19,1,1,DULUTH-SUPERIOR,2,1,2,6,7,4,1,1,1,11,1,2,2,1,1,38,employer,family_veteran,MN,Minnesota,0.84375,0.15625,-0.5142857142857142,-0.9285714285714286,$$,blue,Bruce,Gordon,"Duluth, Minnesota",U
4,4,1,2,2,2,2,2,2,2,2,2,2,4,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,1,5,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,,2,3,5,3,22,2,1,TALLAHASSEE-THOMASVILLE,3,2,1,3,5,1,2,7,1,1,1,2,3,1,1,41,purchased,family_veteran,FL,Florida,0.4375,0.46875,0.14285714285714285,-0.25,$,purple,Raymond,Norton,"Tallahassee, Florida",W
3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,,1,1,1,2,0,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,3,,3,2,5,5,2,5,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,5,1,5,3,1,5,5,5,1,2,2,2,3,3,2,2,2,3,2,2,4,1,2,,2,4,5,14,7,1,1,"\""WASHINGTON",1,1,1,2,2,1,1,1,1,11,1,2,3,2,1,53,employer,no,DC,District of Columbia,0.453125,0.4375,0,0.03571428571428571,$$$,blue,Joan,McClure,"a suburb of Washington, DC",s
1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,5,2,4,2,5,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,5,2,3,3,1,5,5,1,4,1,3,3,3,2,3,3,3,1,0,2,2,4,1,1,2,2,5,4,9,2,1,TAMPA-ST. PETE (SARASOTA),2,1,2,2,2,1,2,6,1,4,1,2,3,2,1,28,purchased,no,FL,Florida,0.421875,0.4375,0.14285714285714285,-0.2857142857142857,$,purple,Richard,Dean,a suburb of Tampa,I
2,3,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,5,4,4,2,,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,6,3,6,1,6,4,3,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,,3,3,1,4,5,3,3,3,1,3,3,2,5,4,3,2,2,2,1,6,2,2,2,4,5,2,,2,2,CINCINNATI,2,1,1,1,1,1,2,7,1,1,1,2,2,4,1,37,medicaid,family_veteran,OH,Ohio,0.4444444444444444,0.5714285714285714,-0.11428571428571428,0.5357142857142857,$,purple,Ann,Blake,"Cincinnati, Ohio",b
2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,3,3,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,5,2,2,2,6,5,2,5,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,3,2,4,3,2,4,1,1,2,2,3,3,3,4,2,1,2,2,1,1,,2,4,4,8,10,2,1,PHILADELPHIA,3,1,1,4,2,2,2,7,1,11,1,2,3,2,1,52,employer,no,DE,Delaware,0.40625,0.59375,-0.14285714285714285,0.39285714285714285,$$,blue,Douglas,Hood,a suburb of Philadelphia,F
3,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,3,4,7,4,4,4,1,5,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,2,1,1,1,2,2,2,3,3,2,2,2,5,1,2,,2,3,1,10,16,1,1,BIRMINGHAM (ANN AND TUSC),3,1,2,2,2,2,2,6,4,8,1,2,3,2,1,36,employer,no,AL,Alabama,0.40625,0.5,0.4,-0.21428571428571427,$$,red,Christina,Chung,a suburb of Birmingham,m
2,3,2,2,1,2,2,2,2,2,2,2,2,4,4,5,3,2,1,1,1,2,0,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,6,8,2,6,8,2,3,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,3,3,3,2,3,4,3,1,3,3,2,2,2,3,3,4,3,1,4,1,2,,2,1,5,4,22,2,5,MADISON,1,2,2,6,3,4,1,1,1,12,1,2,3,1,1,41,no,no,WI,Wisconsin,0.796875,0.1875,-0.6,-0.6785714285714286,$,purple,Natalie,Holmes,"Madison, Wisconsin",g
2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,1,1,1,0,2,2,1,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,5,6,5,2,5,5,2,5,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,4,2,3,4,2,4,4,3,4,3,2,2,2,2,2,3,3,2,0,2,3,2,1,,2,3,5,3,10,1,5,"\""TRI-CITIES",2,1,2,5,6,3,2,6,1,11,1,2,3,3,1,49,no,family_veteran,TN,Tennessee,0.171875,0.71875,0.5142857142857142,0.6071428571428571,$,red,James,Durham,"Tri, Tennessee",B
